BILL,REPRESENTATIVE,PARTY,VOTE,DATE,BILL_NAME,COMMITTEE,STATE
3617,Foster,Democratic,YEA,2022-04-01,MORE Act (deschedule cannabis),"[Judiciary, Energy and Commerce, Agriculture, Education and Labor, Ways and Means, Small Business, Natural Resources, Oversight and Reform, Transportation and Infrastructure]",IL
3617,Foxx,Republican,NAY,2022-04-01,MORE Act (deschedule cannabis),"[Judiciary, Energy and Commerce, Agriculture, Education and Labor, Ways and Means, Small Business, Natural Resources, Oversight and Reform, Transportation and Infrastructure]",NC
3617,"Frankel, Lois",Democratic,YEA,2022-04-01,MORE Act (deschedule cannabis),"[Judiciary, Energy and Commerce, Agriculture, Education and Labor, Ways and Means, Small Business, Natural Resources, Oversight and Reform, Transportation and Infrastructure]",FL
3617,"Franklin, C. Scott",Republican,NAY,2022-04-01,MORE Act (deschedule cannabis),"[Judiciary, Energy and Commerce, Agriculture, Education and Labor, Ways and Means, Small Business, Natural Resources, Oversight and Reform, Transportation and Infrastructure]",FL
3617,Fulcher,Republican,NAY,2022-04-01,MORE Act (deschedule cannabis),"[Judiciary, Energy and Commerce, Agriculture, Education and Labor, Ways and Means, Small Business, Natural Resources, Oversight and Reform, Transportation and Infrastructure]",ID
3617,Gaetz,Republican,YEA,2022-04-01,MORE Act (deschedule cannabis),"[Judiciary, Energy and Commerce, Agriculture, Education and Labor, Ways and Means, Small Business, Natural Resources, Oversight and Reform, Transportation and Infrastructure]",FL
3617,Gallagher,Republican,NAY,2022-04-01,MORE Act (deschedule cannabis),"[Judiciary, Energy and Commerce, Agriculture, Education and Labor, Ways and Means, Small Business, Natural Resources, Oversight and Reform, Transportation and Infrastructure]",WI
3617,Gallego,Democratic,YEA,2022-04-01,MORE Act (deschedule cannabis),"[Judiciary, Energy and Commerce, Agriculture, Education and Labor, Ways and Means, Small Business, Natural Resources, Oversight and Reform, Transportation and Infrastructure]",AZ
3617,Garamendi,Democratic,YEA,2022-04-01,MORE Act (deschedule cannabis),"[Judiciary, Energy and Commerce, Agriculture, Education and Labor, Ways and Means, Small Business, Natural Resources, Oversight and Reform, Transportation and Infrastructure]",CA
3617,Garbarino,Republican,NAY,2022-04-01,MORE Act (deschedule cannabis),"[Judiciary, Energy and Commerce, Agriculture, Education and Labor, Ways and Means, Small Business, Natural Resources, Oversight and Reform, Transportation and Infrastructure]",NY
3617,Garcia (CA),Republican,NAY,2022-04-01,MORE Act (deschedule cannabis),"[Judiciary, Energy and Commerce, Agriculture, Education and Labor, Ways and Means, Small Business, Natural Resources, Oversight and Reform, Transportation and Infrastructure]",CA
3617,Garcia (TX),Democratic,YEA,2022-04-01,MORE Act (deschedule cannabis),"[Judiciary, Energy and Commerce, Agriculture, Education and Labor, Ways and Means, Small Business, Natural Resources, Oversight and Reform, Transportation and Infrastructure]",TX
3617,García (IL),Democratic,YEA,2022-04-01,MORE Act (deschedule cannabis),"[Judiciary, Energy and Commerce, Agriculture, Education and Labor, Ways and Means, Small Business, Natural Resources, Oversight and Reform, Transportation and Infrastructure]",IL
3617,Gibbs,Republican,NAY,2022-04-01,MORE Act (deschedule cannabis),"[Judiciary, Energy and Commerce, Agriculture, Education and Labor, Ways and Means, Small Business, Natural Resources, Oversight and Reform, Transportation and Infrastructure]",OH
3617,Gimenez,Republican,NAY,2022-04-01,MORE Act (deschedule cannabis),"[Judiciary, Energy and Commerce, Agriculture, Education and Labor, Ways and Means, Small Business, Natural Resources, Oversight and Reform, Transportation and Infrastructure]",FL
3617,Gohmert,Republican,NAY,2022-04-01,MORE Act (deschedule cannabis),"[Judiciary, Energy and Commerce, Agriculture, Education and Labor, Ways and Means, Small Business, Natural Resources, Oversight and Reform, Transportation and Infrastructure]",TX
3617,Golden,Democratic,YEA,2022-04-01,MORE Act (deschedule cannabis),"[Judiciary, Energy and Commerce, Agriculture, Education and Labor, Ways and Means, Small Business, Natural Resources, Oversight and Reform, Transportation and Infrastructure]",ME
3617,Gomez,Democratic,YEA,2022-04-01,MORE Act (deschedule cannabis),"[Judiciary, Energy and Commerce, Agriculture, Education and Labor, Ways and Means, Small Business, Natural Resources, Oversight and Reform, Transportation and Infrastructure]",CA
3617,"Gonzales, Tony",Republican,NAY,2022-04-01,MORE Act (deschedule cannabis),"[Judiciary, Energy and Commerce, Agriculture, Education and Labor, Ways and Means, Small Business, Natural Resources, Oversight and Reform, Transportation and Infrastructure]",TX
3617,Gonzalez (OH),Republican,NAY,2022-04-01,MORE Act (deschedule cannabis),"[Judiciary, Energy and Commerce, Agriculture, Education and Labor, Ways and Means, Small Business, Natural Resources, Oversight and Reform, Transportation and Infrastructure]",OH
3617,"Gonzalez, Vicente",Democratic,YEA,2022-04-01,MORE Act (deschedule cannabis),"[Judiciary, Energy and Commerce, Agriculture, Education and Labor, Ways and Means, Small Business, Natural Resources, Oversight and Reform, Transportation and Infrastructure]",TX
3617,Good (VA),Republican,NAY,2022-04-01,MORE Act (deschedule cannabis),"[Judiciary, Energy and Commerce, Agriculture, Education and Labor, Ways and Means, Small Business, Natural Resources, Oversight and Reform, Transportation and Infrastructure]",VA
3617,Gooden (TX),Republican,NAY,2022-04-01,MORE Act (deschedule cannabis),"[Judiciary, Energy and Commerce, Agriculture, Education and Labor, Ways and Means, Small Business, Natural Resources, Oversight and Reform, Transportation and Infrastructure]",TX
3617,Gosar,Republican,NAY,2022-04-01,MORE Act (deschedule cannabis),"[Judiciary, Energy and Commerce, Agriculture, Education and Labor, Ways and Means, Small Business, Natural Resources, Oversight and Reform, Transportation and Infrastructure]",AZ
3617,Gottheimer,Democratic,YEA,2022-04-01,MORE Act (deschedule cannabis),"[Judiciary, Energy and Commerce, Agriculture, Education and Labor, Ways and Means, Small Business, Natural Resources, Oversight and Reform, Transportation and Infrastructure]",NJ
3617,Granger,Republican,NAY,2022-04-01,MORE Act (deschedule cannabis),"[Judiciary, Energy and Commerce, Agriculture, Education and Labor, Ways and Means, Small Business, Natural Resources, Oversight and Reform, Transportation and Infrastructure]",TX
3617,Graves (LA),Republican,NAY,2022-04-01,MORE Act (deschedule cannabis),"[Judiciary, Energy and Commerce, Agriculture, Education and Labor, Ways and Means, Small Business, Natural Resources, Oversight and Reform, Transportation and Infrastructure]",LA
3617,Graves (MO),Republican,NAY,2022-04-01,MORE Act (deschedule cannabis),"[Judiciary, Energy and Commerce, Agriculture, Education and Labor, Ways and Means, Small Business, Natural Resources, Oversight and Reform, Transportation and Infrastructure]",MO
3617,Green (TN),Republican,NAY,2022-04-01,MORE Act (deschedule cannabis),"[Judiciary, Energy and Commerce, Agriculture, Education and Labor, Ways and Means, Small Business, Natural Resources, Oversight and Reform, Transportation and Infrastructure]",TN
3617,"Green, Al (TX)",Democratic,YEA,2022-04-01,MORE Act (deschedule cannabis),"[Judiciary, Energy and Commerce, Agriculture, Education and Labor, Ways and Means, Small Business, Natural Resources, Oversight and Reform, Transportation and Infrastructure]",TX
3617,Greene (GA),Republican,NAY,2022-04-01,MORE Act (deschedule cannabis),"[Judiciary, Energy and Commerce, Agriculture, Education and Labor, Ways and Means, Small Business, Natural Resources, Oversight and Reform, Transportation and Infrastructure]",GA
3617,Griffith,Republican,NAY,2022-04-01,MORE Act (deschedule cannabis),"[Judiciary, Energy and Commerce, Agriculture, Education and Labor, Ways and Means, Small Business, Natural Resources, Oversight and Reform, Transportation and Infrastructure]",VA
3617,Grijalva,Democratic,YEA,2022-04-01,MORE Act (deschedule cannabis),"[Judiciary, Energy and Commerce, Agriculture, Education and Labor, Ways and Means, Small Business, Natural Resources, Oversight and Reform, Transportation and Infrastructure]",AZ
3617,Grothman,Republican,NAY,2022-04-01,MORE Act (deschedule cannabis),"[Judiciary, Energy and Commerce, Agriculture, Education and Labor, Ways and Means, Small Business, Natural Resources, Oversight and Reform, Transportation and Infrastructure]",WI
3617,Guest,Republican,NAY,2022-04-01,MORE Act (deschedule cannabis),"[Judiciary, Energy and Commerce, Agriculture, Education and Labor, Ways and Means, Small Business, Natural Resources, Oversight and Reform, Transportation and Infrastructure]",MS
3617,Guthrie,Republican,NAY,2022-04-01,MORE Act (deschedule cannabis),"[Judiciary, Energy and Commerce, Agriculture, Education and Labor, Ways and Means, Small Business, Natural Resources, Oversight and Reform, Transportation and Infrastructure]",KY
3617,Harder (CA),Democratic,YEA,2022-04-01,MORE Act (deschedule cannabis),"[Judiciary, Energy and Commerce, Agriculture, Education and Labor, Ways and Means, Small Business, Natural Resources, Oversight and Reform, Transportation and Infrastructure]",CA
3617,Harris,Republican,NAY,2022-04-01,MORE Act (deschedule cannabis),"[Judiciary, Energy and Commerce, Agriculture, Education and Labor, Ways and Means, Small Business, Natural Resources, Oversight and Reform, Transportation and Infrastructure]",MD
3617,Harshbarger,Republican,NAY,2022-04-01,MORE Act (deschedule cannabis),"[Judiciary, Energy and Commerce, Agriculture, Education and Labor, Ways and Means, Small Business, Natural Resources, Oversight and Reform, Transportation and Infrastructure]",TN
3617,Hartzler,Republican,NAY,2022-04-01,MORE Act (deschedule cannabis),"[Judiciary, Energy and Commerce, Agriculture, Education and Labor, Ways and Means, Small Business, Natural Resources, Oversight and Reform, Transportation and Infrastructure]",MO
3617,Hayes,Democratic,YEA,2022-04-01,MORE Act (deschedule cannabis),"[Judiciary, Energy and Commerce, Agriculture, Education and Labor, Ways and Means, Small Business, Natural Resources, Oversight and Reform, Transportation and Infrastructure]",CT
3617,Hern,Republican,NAY,2022-04-01,MORE Act (deschedule cannabis),"[Judiciary, Energy and Commerce, Agriculture, Education and Labor, Ways and Means, Small Business, Natural Resources, Oversight and Reform, Transportation and Infrastructure]",OK
3617,Herrell,Republican,NAY,2022-04-01,MORE Act (deschedule cannabis),"[Judiciary, Energy and Commerce, Agriculture, Education and Labor, Ways and Means, Small Business, Natural Resources, Oversight and Reform, Transportation and Infrastructure]",NM
3617,Herrera Beutler,Republican,NAY,2022-04-01,MORE Act (deschedule cannabis),"[Judiciary, Energy and Commerce, Agriculture, Education and Labor, Ways and Means, Small Business, Natural Resources, Oversight and Reform, Transportation and Infrastructure]",WA
3617,Hice (GA),Republican,NAY,2022-04-01,MORE Act (deschedule cannabis),"[Judiciary, Energy and Commerce, Agriculture, Education and Labor, Ways and Means, Small Business, Natural Resources, Oversight and Reform, Transportation and Infrastructure]",GA
3617,Higgins (LA),Republican,NAY,2022-04-01,MORE Act (deschedule cannabis),"[Judiciary, Energy and Commerce, Agriculture, Education and Labor, Ways and Means, Small Business, Natural Resources, Oversight and Reform, Transportation and Infrastructure]",LA
3617,Higgins (NY),Democratic,YEA,2022-04-01,MORE Act (deschedule cannabis),"[Judiciary, Energy and Commerce, Agriculture, Education and Labor, Ways and Means, Small Business, Natural Resources, Oversight and Reform, Transportation and Infrastructure]",NY
3617,Hill,Republican,NAY,2022-04-01,MORE Act (deschedule cannabis),"[Judiciary, Energy and Commerce, Agriculture, Education and Labor, Ways and Means, Small Business, Natural Resources, Oversight and Reform, Transportation and Infrastructure]",AR
3617,Himes,Democratic,YEA,2022-04-01,MORE Act (deschedule cannabis),"[Judiciary, Energy and Commerce, Agriculture, Education and Labor, Ways and Means, Small Business, Natural Resources, Oversight and Reform, Transportation and Infrastructure]",CT
3617,Hinson,Republican,NAY,2022-04-01,MORE Act (deschedule cannabis),"[Judiciary, Energy and Commerce, Agriculture, Education and Labor, Ways and Means, Small Business, Natural Resources, Oversight and Reform, Transportation and Infrastructure]",IA
3617,Hollingsworth,Republican,NAY,2022-04-01,MORE Act (deschedule cannabis),"[Judiciary, Energy and Commerce, Agriculture, Education and Labor, Ways and Means, Small Business, Natural Resources, Oversight and Reform, Transportation and Infrastructure]",IN
3617,Horsford,Democratic,YEA,2022-04-01,MORE Act (deschedule cannabis),"[Judiciary, Energy and Commerce, Agriculture, Education and Labor, Ways and Means, Small Business, Natural Resources, Oversight and Reform, Transportation and Infrastructure]",NV
3617,Houlahan,Democratic,YEA,2022-04-01,MORE Act (deschedule cannabis),"[Judiciary, Energy and Commerce, Agriculture, Education and Labor, Ways and Means, Small Business, Natural Resources, Oversight and Reform, Transportation and Infrastructure]",PA
3617,Hoyer,Democratic,YEA,2022-04-01,MORE Act (deschedule cannabis),"[Judiciary, Energy and Commerce, Agriculture, Education and Labor, Ways and Means, Small Business, Natural Resources, Oversight and Reform, Transportation and Infrastructure]",MD
3617,Hudson,Republican,NAY,2022-04-01,MORE Act (deschedule cannabis),"[Judiciary, Energy and Commerce, Agriculture, Education and Labor, Ways and Means, Small Business, Natural Resources, Oversight and Reform, Transportation and Infrastructure]",NC
3617,Huffman,Democratic,YEA,2022-04-01,MORE Act (deschedule cannabis),"[Judiciary, Energy and Commerce, Agriculture, Education and Labor, Ways and Means, Small Business, Natural Resources, Oversight and Reform, Transportation and Infrastructure]",CA
3617,Huizenga,Republican,NAY,2022-04-01,MORE Act (deschedule cannabis),"[Judiciary, Energy and Commerce, Agriculture, Education and Labor, Ways and Means, Small Business, Natural Resources, Oversight and Reform, Transportation and Infrastructure]",MI
