,number,title,classification,timestamp,latitude,longitude,month,year,state
937,177,Report 177: Elk hunters hear screams in remote canyon below,Class B,1988-10-19 12:00:00,39.64175,-111.2186,10,1988,Utah
938,1768,Report 1768: Lifelong hunter hears strange screams in early morning twilight directly under tree stand,Class B,1988-11-01 12:00:00,37.53434,-79.49707,11,1988,Virginia
939,24815,Report 24815: Man recalls his observation of a creature crossing a road while hunting in the Morgan-Monroe State Forest,Class A,1988-11-30 12:00:00,39.32117,-86.46065,11,1988,Indiana
940,9545,Report 9545: Motorist has morning sighting on road outside Sweet Gum Head,Class A,1988-12-01 12:00:00,30.9854,-85.95136,12,1988,Florida
941,10012,Report 10012: Night time encounter with parked trucker and wife near Post Falls.,Class A,1988-12-03 12:00:00,47.70965,-116.9266,12,1988,Idaho
942,65277,Report 65277: Three young men spot a sasquatch on a country road near Cleveland,Class A,1988-12-14 12:00:00,38.397,-94.332,12,1988,Missouri
943,1757,Report 1757: Two separate sets of large footprints found,Class B,1988-12-15 12:00:00,46.05292,-112.571,12,1988,Montana
944,4952,Report 4952: Evening sighting by ice fisherman near Friendship Lake,Class A,1988-12-31 12:00:00,40.2831,-80.78826,12,1988,Ohio
945,11823,Report 11823: ATV'ers have daylight sighting near Hematite.,Class B,1989-01-14 12:00:00,38.21719,-90.50072,1,1989,Missouri
946,1138,"Report 1138: Family witness a 7-8 foot tall creature, covered with hair, standing in the middle of the road",Class A,1989-02-15 12:00:00,37.82861,-92.20055,2,1989,Missouri
947,15630,Report 15630: Miner reports pre-dawn road crossing near Silverton,Class A,1989-04-01 12:00:00,37.83905,-107.7247,4,1989,Colorado
948,746,Report 746: Sighting by two newspaper deliverymen around 3:30 a.m,Class A,1989-04-17 12:00:00,28.85025,-80.93919,4,1989,Florida
949,24794,Report 24794: Man tells of a possible nighttime encounter while burning garbage near Long Prairie,Class B,1989-04-22 12:00:00,45.95602,-94.87069,4,1989,Minnesota
950,29330,Report 29330: Recollection of possible vocalizations and brush crashing while camping in the Lil-Aaron Straus Wilderness Area,Class B,1989-05-15 12:00:00,39.64819,-78.32549,5,1989,Maryland
951,1693,"Report 1693: While scouting a timbered hill at 7000', hikers see a bipedal animal stand up & walk away",Class A,1989-05-20 12:00:00,46.01833,-110.3308,5,1989,Montana
952,44368,Report 44368: Memory told of being chased home by a bi-pedal animal near Robe,Class A,1989-06-01 12:00:00,48.09853,-121.8135,6,1989,Washington
953,933,Report 933: Family has face to face encounter with sasquatch in their back yard,Class A,1989-06-14 12:00:00,45.8581,-122.4089,6,1989,Washington
954,3387,Report 3387: Vocalizations heard in Lookingglass,Class B,1989-07-01 12:00:00,43.16815,-123.4911,7,1989,Oregon
955,27141,Report 27141: Campers hear loud scream at close range near Wapsipinicon River,Class B,1989-07-04 12:00:00,41.76392,-90.55585,7,1989,Iowa
956,1649,Report 1649: Witnesses hear two powerful vocalizations near their property on the Flathead Reservation,Class C,1989-07-13 12:00:00,47.03222,-114.0906,7,1989,Montana
957,18680,"Report 18680: Soldier on maneuvers finds large, human-like footprints at Fort Bragg",Class B,1989-08-09 12:00:00,35.1312,-79.11128,8,1989,North Carolina
958,878,"Report 878: Hikers spot white bigfoot at Higbanks Park outside Columbus, OH",Class A,1989-08-15 12:00:00,40.15002,-83.02854,8,1989,Ohio
959,591,"Report 591: Driver stops car momentarily on Nova Rd., witnesses a 7-8 foot tall dark creature approach his car..",Class A,1989-09-15 12:00:00,28.3725,-80.8595,9,1989,Florida
960,41734,Report 41734: Bow hunter recalls being shaken by possible incidents near Mount Horeb,Class B,1989-09-30 12:00:00,42.9633,-89.66375,9,1989,Wisconsin
961,17195,Report 17195: Possible vocalizations heard by elk hunters in the Uintah Mountains (north slope),Class B,1989-10-03 12:00:00,40.915,-109.725,10,1989,Utah
962,65278,Report 65278: Group spots a bigfoot late at night walking into Glenwild Cemetery south of Cleveland (MO/KS border),Class A,1989-10-13 12:00:00,38.3905,-94.352,10,1989,Missouri
963,7326,Report 7326: Deer hunter has early morning encounter near Middleton,Class B,1989-10-14 12:00:00,35.0055,-89.3808,10,1989,Tennessee
964,10910,Report 10910: Hunter has daylight sighting near Sandoval.,Class A,1989-10-14 12:00:00,38.68707,-89.09732,10,1989,Illinois
965,30063,Report 30063: Man recalls nighttime encounter near DeQueen,Class B,1989-10-14 12:00:00,34.08204,-94.3457,10,1989,Arkansas
966,38375,Report 38375: Memory told of a possible early morning sighting while hunting near West Clear Creek,Class B,1989-10-15 12:00:00,34.515,-111.375,10,1989,Arizona
967,3474,"Report 3474: One sighting in October near a cabin, then another incident six months later less than a mile away from the first incident",Class A,1989-10-15 12:00:00,37.34339,-88.71672,10,1989,Illinois
968,1018,Report 1018: A man driving stops to watch a hair covered creature walk across a cornfield,Class B,1989-11-01 12:00:00,39.92821,-83.64597,11,1989,Ohio
969,31592,Report 31592: Hunter recalls incidents near Pecks Lake,Class B,1989-11-01 12:00:00,43.857,-85.30701,11,1989,Michigan
970,10034,Report 10034: Hunter hears wood-on-wood knocking,Class B,1989-11-04 12:00:00,44.0639,-120.2782,11,1989,Oregon
971,13663,Report 13663: Daylight sighting by hunters near Windsor,Class A,1989-11-11 12:00:00,35.998,-76.946,11,1989,North Carolina
972,10220,Report 10220: Motorists have nighttime sighting near Pulaski.,Class B,1989-11-15 12:00:00,35.1918,-86.9094,11,1989,Tennessee
973,30159,Report 30159: Recollection of a possible nighttime encounter on a four-wheeler near Sullivan,Class B,1989-11-18 12:00:00,38.11468,-91.06547,11,1989,Missouri
974,12959,Report 12959: Sightings by two hunters in tree stands outside Elkwater,Class A,1989-11-24 12:00:00,38.6685,-80.03149,11,1989,West Virginia
975,32302,Report 32302: Memory told of a possible dusk sighting at a hunting camp near Greenville,Class B,1989-12-15 12:00:00,30.55044,-83.48494,12,1989,Florida
976,317,"Report 317: Sighting by a courier near Benton, across from a log cabin on Cole Cemetery Road",Class A,1990-04-15 12:00:00,36.8207,-88.41175,4,1990,Kentucky
977,1587,Report 1587: Loud vocalizations sounds heard,Class A,1990-05-03 12:00:00,46.94913,-122.6869,5,1990,Washington
979,27480,Report 27480: Woman recounts childhood sighting of a white creature near the town of Kansas,Class A,1990-05-15 12:00:00,33.8957,-87.53395,5,1990,Alabama
980,9665,Report 9665: Young girl sees road-crossing figure during car repair stop.,Class B,1990-05-15 12:00:00,46.01665,-121.6669,5,1990,Washington
981,62497,Report 62497: Night time sighting by two witnesses four miles south of Livermore,Class A,1990-05-15 12:00:00,37.62124,-121.7587,5,1990,California
982,27237,Report 27237: Woman recalls seeing huge bigfoot creature from a boat on Lake Livingston,Class A,1990-05-18 12:00:00,30.43703,-95.12381,5,1990,Texas
983,2394,Report 2394: Four friends saw and heard 8 foot creature plow through the trees while they were out fishing,Class A,1990-05-30 12:00:00,33.48028,-97.04361,5,1990,Texas
984,12628,Report 12628: Possible sighting in woods separating farms west of Tarrytown,Class B,1990-06-01 12:00:00,28.555,-82.055,6,1990,Florida
985,16228,Report 16228: Possible sighting by a security guard at strip mine outside Holden,Class B,1990-06-10 12:00:00,37.75415,-82.0029,6,1990,West Virginia
986,34572,Report 34572: Man recalls hearing strange howls while camping in High Point State Park,Class B,1990-06-15 12:00:00,41.29596,-74.68832,6,1990,New Jersey
987,63984,Report 63984: Night fisherman sees a reddish Sasquatch running near Red River,Class A,1990-06-17 12:00:00,33.387,-94.036,6,1990,Arkansas
988,1388,"Report 1388: Hiker encounters huge, upright animal at creek on Grass Mountain",Class A,1990-06-18 12:00:00,47.1826,-121.7713,6,1990,Washington
989,15492,Report 15492: Road-crossing sighting by motorist on Hwy 220 north of Candor,Class A,1990-06-30 12:00:00,35.30773,-79.75644,6,1990,North Carolina
990,11514,Report 11514: Evening sighting by motorists north of Flagstaff.,Class A,1990-07-01 12:00:00,35.656,-111.938,7,1990,Arizona
991,15926,Report 15926: Possible vocalization/intimidation at Ouabache State Park,Class B,1990-07-01 12:00:00,40.7219,-85.5045,7,1990,Indiana
992,7085,Report 7085: Three boys playing games witness a huge creature walking through their front yard,Class A,1990-07-01 12:00:00,39.3731,-81.65929,7,1990,Ohio
993,7967,Report 7967: Boaters on the Deschutes hear loud scream from bank,Class B,1990-07-15 12:00:00,43.7151,-121.6347,7,1990,Oregon
994,29025,"Report 29025: Father remembers fishing with his son, appearing to be observed by a sasquatch which is later sighted on the far side of the lake near McKenna",Class A,1990-07-30 12:00:00,46.88234,-122.4331,7,1990,Washington
995,23191,Report 23191: Man remembers seeing a large hairy creature in a cemetary near Marmet,Class A,1990-08-01 12:00:00,38.2383,-81.5722,8,1990,West Virginia
996,6160,Report 6160: Group of hunters have unusual experience near Dorrington,Class B,1990-08-01 12:00:00,38.31944,-120.2603,8,1990,California
997,42321,Report 42321: Recollection of a dark figure watching as they recovered their dirt bikes near Wellsburg,Class B,1990-08-08 12:00:00,40.29,-80.585,8,1990,West Virginia
998,1367,Report 1367: Creature was observed chasing deer.,Class A,1990-08-10 12:00:00,40.57499,-105.3646,8,1990,Colorado
999,22865,Report 22865: Hairy creature seen watching a college party on Butt Mountain,Class A,1990-08-11 12:00:00,37.3557,-80.5378,8,1990,Virginia
1000,724,Report 724: Upright creature seen by 3 men fishing in a boat 3 miles from Greenwood,Class A,1990-08-15 12:00:00,30.8724,-85.217,8,1990,Florida
1001,51739,Report 51739: Memory told of seeing the neighbor's dog going after a hairy biped while squirrel hunting near Greenup,Class A,1990-09-09 12:00:00,38.31738,-82.51773,9,1990,West Virginia
1002,28305,Report 28305: Man recalls being spooked by loud vocalization near McKinney Bridge Road,Class B,1990-09-14 12:00:00,33.33614,-97.02299,9,1990,Texas
1003,1022,Report 1022: Hunters observe creature walking in the woods,Class A,1990-09-15 12:00:00,33.97575,-87.45876,9,1990,Alabama
1004,568,Report 568: Loud low moan then rose quickly to a high pitched scream heard,Class B,1990-09-22 12:00:00,46.71,-122.3442,9,1990,Washington
1006,4976,"Report 4976: Witness has two sightings, ten years apart in Cut Rock area",Class A,1990-10-01 12:00:00,38.83628,-83.12873,10,1990,Ohio
1007,20100,Report 20100: Daylight sighting by hunters near Gwinn (Upper Peninsula),Class A,1990-10-01 12:00:00,46.09045,-87.48289,10,1990,Michigan
1008,3379,Report 3379: Loud vocalizations heard above Riffe Lake,Class B,1990-10-15 12:00:00,46.5347,-122.4275,10,1990,Washington
1009,21142,Report 21142: Daylight sighting interrupts hunters at an old mining area near Earlington,Class A,1990-10-15 12:00:00,37.29395,-87.52757,10,1990,Kentucky
1010,5064,Report 5064: Driver has early morning sighting near bridge over Hog Creek.,Class B,1990-10-19 12:00:00,37.27,-91.985,10,1990,Missouri
1011,23978,Report 23978: Possible encounters near the Upper Chattahoochee River Recreation Area,Class B,1990-10-20 12:00:00,34.78035,-83.78375,10,1990,Georgia
1012,4325,"Report 4325: Nighttime sighting by three in car, near Mt. Pleasant",Class A,1990-10-20 12:00:00,43.5975,-84.66833,10,1990,Michigan
1014,4987,Report 4987: Deputy sheriff has vehicle near miss with nine foot tall biped,Class A,1990-10-31 12:00:00,44.85,-116.4,10,1990,Idaho
1015,562,Report 562: Hunting party reports frightening vocalization,Class B,1990-11-10 12:00:00,47.07954,-112.5649,11,1990,Montana
1016,33789,Report 33789: Memory told of a close encounter while frogging at night on the upper St. Johns River,Class A,1990-11-23 12:00:00,28.20954,-80.83882,11,1990,Florida
1017,24755,Report 24755: Truck Driver recalls daylight sighting east of North Bend,Class A,1990-12-03 12:00:00,47.48176,-121.6548,12,1990,Washington
1018,3169,Report 3169: Man sees creature crossing road near Petaluma,Class A,1991-01-01 12:00:00,38.25583,-122.5833,1,1991,California
1019,48599,Report 48599: Family retells documenting a possible mile-long line of tracks north of Yankeetown,Class B,1991-01-11 12:00:00,29.07718,-82.74918,1,1991,Florida
1020,10925,Report 10925: Four men have a sighting after vocalizations cause them to leave their campsite near Lake Vesuvius.,Class A,1991-02-24 12:00:00,38.60551,-82.71107,2,1991,Ohio
1021,14801,Report 14801: Daylight sighting by fishermen on Broad River,Class A,1991-03-15 12:00:00,35.451,-82.287,3,1991,North Carolina
1022,1135,Report 1135: A man gathering firewood for his campsite with his ATV encounters a large ape-like animal in a creek bed,Class A,1991-03-31 12:00:00,39.29007,-91.09014,3,1991,Missouri
1023,26224,Report 26224: Hunter remembers possible howls and footprints near Baker City,Class B,1991-04-10 12:00:00,44.68557,-118.0891,4,1991,Oregon
1024,1395,Report 1395: Hunters observed creature just before vocalization screams were heard,Class A,1991-04-13 12:00:00,45.75806,-121.2303,4,1991,Washington
1025,18297,Report 18297: Man recalls face to face childhood encounter near London,Class A,1991-04-15 12:00:00,37.06226,-83.9769,4,1991,Kentucky
1026,1571,Report 1571: Nighttime sighting by motorists,Class A,1991-05-10 12:00:00,48.74111,-117.4161,5,1991,Washington
1028,25548,"Report 25548: A hunter recalls finding giant footprints as a boy, and recently heard a strange vocalization while hunting hogs late at night on the outskirts of Varnado",Class B,1991-06-01 12:00:00,30.85052,-89.81163,6,1991,Louisiana
1029,1600,Report 1600: Civil War Reenactor sees bigfoot cross railroad tracks,Class A,1991-06-08 12:00:00,46.71833,-122.1767,6,1991,Washington
1030,1407,"Report 1407: Bigfoot runs across road, appears to be carrying a small infant Bigfoot",Class A,1991-06-15 12:00:00,29.4179,-82.55556,6,1991,Florida
1031,1390,Report 1390: Fisherman spots a large upright creature digging on the shore,Class A,1991-06-22 12:00:00,47.5279,-122.3454,6,1991,Washington
1032,11897,Report 11897: Three young adults encounter large aggressive biped while fishing the San Joaquin River,Class A,1991-06-28 12:00:00,36.7818,-120.201,6,1991,California
1033,39639,Report 39639: Campers retreat to their vehicles due to a loud unknown vocalization near High Point State Park,Class B,1991-07-01 12:00:00,41.30566,-74.6854,7,1991,New Jersey
1034,4200,Report 4200: Late night sighting by motorists on Austin Road in Geneva,Class A,1991-07-01 12:00:00,41.81835,-80.93665,7,1991,Ohio
1035,2391,Report 2391: Strange noises followed by strong odor and glimpse of large bipedal animal,Class A,1991-07-01 12:00:00,37.05575,-86.98705,7,1991,Kentucky
1036,1368,Report 1368: witness saw man-like creature covered with dark red hair while hiking in the extreme eastern part of Dinosaur National Monument.,Class A,1991-07-02 12:00:00,40.45418,-108.5417,7,1991,Colorado
1037,624,Report 624: Sounds heard at Skookum Lake.,Class B,1991-07-04 12:00:00,44.99745,-122.1647,7,1991,Oregon
1038,67480,Report 67480: Camper's encounter with a Bigfoot outside tent in North Lake Campground near Bishop,Class A,1991-07-15 12:00:00,37.22716,-118.6271,7,1991,California
1039,694,Report 694: Family sees stooped-over creature walking along forest line,Class A,1991-07-15 12:00:00,45.3233,-118.2742,7,1991,Oregon
1040,889,Report 889: Climber has night-time sighting near Mt. Adams wilderness,Class A,1991-07-15 12:00:00,46.295,-121.5478,7,1991,Washington
1041,10609,Report 10609: Hiker finds large footprints in Northern Highlands State Forest.,Class B,1991-07-20 12:00:00,45.9555,-89.7384,7,1991,Wisconsin
1043,2558,Report 2558: Man hears strange late night scream outside Shingletown,Class B,1991-08-01 12:00:00,40.4925,-121.8881,8,1991,California
1044,2787,Report 2787: Horseback rider has close range sighting in jackpine forest,Class A,1991-08-01 12:00:00,46.61183,-87.73236,8,1991,Michigan
